programs/gan_mnist/trace/vpython_ganmnist_00000373.txt,373,2500592,4272049,2,177680,144253,279954,0,16957,303,525,0,22,2645148,4552528,2,194659
programs/gan_mnist/trace/vpython_ganmnist_00000642.txt,642,2500592,4272049,2,177680,236520,459377,0,28255,303,525,0,22,2737415,4731951,2,205957
programs/gan_mnist/trace/vpython_ganmnist_00001234.txt,234,2500592,4272049,2,177680,439576,854241,0,53119,303,525,0,22,2940471,5126815,2,230821
programs/gan_mnist/trace/vpython_ganmnist_00004880.txt,880,2500592,4272049,2,177680,1690154,3286123,0,206251,303,525,0,22,4191049,7558697,2,383953
programs/gan_mnist/trace/vpython_ganmnist_00007601.txt,601,2500592,4272049,2,177680,2623457,5101030,0,320533,303,525,0,22,5124352,9373604,2,498235
programs/gan_mnist/trace/vpython_ganmnist_00007899.txt,899,2500592,4272049,2,177680,2725671,5299796,0,333049,303,525,0,22,5226566,9572370,2,510751
programs/gan_mnist/trace/vpython_ganmnist_00011890.txt,890,2500592,4272049,2,177680,4094584,7961793,0,500671,303,525,0,22,6595479,12234367,2,678373
programs/gan_mnist/trace/vpython_ganmnist_00026090.txt,090,2500592,4272049,2,177680,8965184,17433193,0,1097071,303,525,0,22,11466079,21705767,2,1274773
programs/gan_mnist/trace/vpython_ganmnist_00033333.txt,333,2500592,4272049,2,177680,11449533,22264274,0,1401277,303,525,0,22,13950428,26536848,2,1578979
programs/gan_mnist/trace/vpython_ganmnist_00053011.txt,011,2500592,4272049,2,177680,18199087,35389500,0,2227753,303,525,0,22,20699982,39662074,2,2405455



