filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_A,pop_total, push_total, sgrow_total, sshrink_total
filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_A,pop_total, push_total, sgrow_total, sshrink_total
programs/cknn/trace_wine_multi/vpython3_001.txt,001,2330541,4242185,132,159231,812183,1477617,9,24406,189,340,0,18,3142913,5720142,141,183655
programs/cknn/trace_wine_multi/vpython3_002.txt,002,2330538,4242180,132,159231,812183,1477617,9,24406,189,340,0,18,3142910,5720137,141,183655
programs/cknn/trace_wine_multi/vpython3_003.txt,003,2330544,4242190,132,159231,812183,1477617,9,24406,189,340,0,18,3142916,5720147,141,183655
programs/cknn/trace_wine_multi/vpython3_004.txt,004,2330541,4242185,132,159231,812183,1477617,9,24406,189,340,0,18,3142913,5720142,141,183655
programs/cknn/trace_wine_multi/vpython3_005.txt,005,2330538,4242180,132,159231,812183,1477617,9,24406,189,340,0,18,3142910,5720137,141,183655
programs/cknn/trace_wine_multi/vpython3_006.txt,006,2330538,4242180,132,159231,812183,1477617,9,24406,189,340,0,18,3142910,5720137,141,183655
programs/cknn/trace_wine_multi/vpython3_007.txt,007,2330544,4242190,132,159231,812183,1477617,9,24406,189,340,0,18,3142916,5720147,141,183655
programs/cknn/trace_wine_multi/vpython3_008.txt,008,2330562,4242220,132,159231,812183,1477617,9,24406,189,340,0,18,3142934,5720177,141,183655
programs/cknn/trace_wine_multi/vpython3_009.txt,009,2330550,4242200,132,159231,812183,1477617,9,24406,189,340,0,18,3142922,5720157,141,183655
programs/cknn/trace_wine_multi/vpython3_010.txt,010,2330538,4242180,132,159231,812183,1477617,9,24406,189,340,0,18,3142910,5720137,141,183655



filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_A,pop_total, push_total, sgrow_total, sshrink_total
programs/svm/trace_cancer/vpython4_001.txt,001,2306553,4200066,124,157702,22669,45355,4,1182,189,340,0,18,2329411,4245761,128,158902
programs/svm/trace_cancer/vpython4_002.txt,002,2306535,4200036,124,157702,22669,45355,4,1182,189,340,0,18,2329393,4245731,128,158902
programs/svm/trace_cancer/vpython4_003.txt,003,2306538,4200041,124,157702,22669,45355,4,1182,189,340,0,18,2329396,4245736,128,158902
programs/svm/trace_cancer/vpython4_004.txt,004,2306529,4200026,124,157702,22669,45355,4,1182,189,340,0,18,2329387,4245721,128,158902
programs/svm/trace_cancer/vpython4_005.txt,005,2306565,4200086,124,157702,22669,45355,4,1182,189,340,0,18,2329423,4245781,128,158902
programs/svm/trace_cancer/vpython4_006.txt,006,2306559,4200076,124,157702,22669,45355,4,1182,189,340,0,18,2329417,4245771,128,158902
programs/svm/trace_cancer/vpython4_007.txt,007,2306541,4200046,124,157702,22669,45355,4,1182,189,340,0,18,2329399,4245741,128,158902
programs/svm/trace_cancer/vpython4_008.txt,008,2306559,4200076,124,157702,22669,45355,4,1182,189,340,0,18,2329417,4245771,128,158902
programs/svm/trace_cancer/vpython4_009.txt,009,2306550,4200061,124,157702,22669,45355,4,1182,189,340,0,18,2329408,4245756,128,158902
programs/svm/trace_cancer/vpython4_010.txt,010,2306547,4200056,124,157702,22669,45355,4,1182,189,340,0,18,2329405,4245751,128,158902



filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_A,pop_total, push_total, sgrow_total, sshrink_total
programs/svm/trace_wine_bin/vpython5_001.txt,001,2306580,4200111,124,157702,706593,1275762,7,18643,189,340,0,18,3013362,5476213,131,176363
programs/svm/trace_wine_bin/vpython5_002.txt,002,2306535,4200036,124,157702,706593,1275762,7,18643,189,340,0,18,3013317,5476138,131,176363
programs/svm/trace_wine_bin/vpython5_003.txt,003,2306532,4200031,124,157702,706593,1275762,7,18643,189,340,0,18,3013314,5476133,131,176363
programs/svm/trace_wine_bin/vpython5_004.txt,004,2306547,4200056,124,157702,706593,1275762,7,18643,189,340,0,18,3013329,5476158,131,176363
programs/svm/trace_wine_bin/vpython5_005.txt,005,2306541,4200046,124,157702,706593,1275762,7,18643,189,340,0,18,3013323,5476148,131,176363
programs/svm/trace_wine_bin/vpython5_006.txt,006,2306535,4200036,124,157702,706593,1275762,7,18643,189,340,0,18,3013317,5476138,131,176363
programs/svm/trace_wine_bin/vpython5_007.txt,007,2306553,4200066,124,157702,706593,1275762,7,18643,189,340,0,18,3013335,5476168,131,176363
programs/svm/trace_wine_bin/vpython5_008.txt,008,2306544,4200051,124,157702,706593,1275762,7,18643,189,340,0,18,3013326,5476153,131,176363
programs/svm/trace_wine_bin/vpython5_009.txt,009,2306541,4200046,124,157702,706593,1275762,7,18643,189,340,0,18,3013323,5476148,131,176363
programs/svm/trace_wine_bin/vpython5_010.txt,010,2306538,4200041,124,157702,706593,1275762,7,18643,189,340,0,18,3013320,5476143,131,176363



filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_A,pop_total, push_total, sgrow_total, sshrink_total
programs/svm/trace_wine_multi/vpython6_001.txt,001,2306553,4200066,124,157702,706591,1275757,7,18641,189,340,0,18,3013333,5476163,131,176361
programs/svm/trace_wine_multi/vpython6_002.txt,002,2306559,4200076,124,157702,706591,1275757,7,18641,189,340,0,18,3013339,5476173,131,176361
programs/svm/trace_wine_multi/vpython6_003.txt,003,2306559,4200076,124,157702,706591,1275757,7,18641,189,340,0,18,3013339,5476173,131,176361
programs/svm/trace_wine_multi/vpython6_004.txt,004,2306544,4200051,124,157702,706591,1275757,7,18641,189,340,0,18,3013324,5476148,131,176361
programs/svm/trace_wine_multi/vpython6_005.txt,005,2306547,4200056,124,157702,706591,1275757,7,18641,189,340,0,18,3013327,5476153,131,176361
programs/svm/trace_wine_multi/vpython6_006.txt,006,2306535,4200036,124,157702,706591,1275757,7,18641,189,340,0,18,3013315,5476133,131,176361
programs/svm/trace_wine_multi/vpython6_007.txt,007,2306571,4200096,124,157702,706591,1275757,7,18641,189,340,0,18,3013351,5476193,131,176361
programs/svm/trace_wine_multi/vpython6_008.txt,008,2306544,4200051,124,157702,706591,1275757,7,18641,189,340,0,18,3013324,5476148,131,176361
programs/svm/trace_wine_multi/vpython6_009.txt,009,2306544,4200051,124,157702,706591,1275757,7,18641,189,340,0,18,3013324,5476148,131,176361
programs/svm/trace_wine_multi/vpython6_010.txt,010,2306547,4200056,124,157702,706591,1275757,7,18641,189,340,0,18,3013327,5476153,131,176361



